Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora, 
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,22,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,,29,Brasileña,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,28,Boliviana,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,,,,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,,,
2022-10-17,,Mujer,39,,No,Si,No,Si,No,No,No,Si,No,No,No,No,Otro,Varon,
2022-10-17,Chaco,Mujer,22,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Santiago Del Estero,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Misiones,Mujer,24,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,,
2022-10-17,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
2022-10-17,Cordoba,Mujer,42,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-17,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,42,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,,,
2022-10-17,Cordoba,Mujer,20,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,,
2022-10-17,Chaco,Mujer,,Argentina,No,Si,No,Si,No,No,No,No,No,No,No,No,Ex pareja,,
2022-10-17,Neuquén,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Santa Fe,Mujer,,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,,,
2022-10-17,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,,,
2022-10-17,Buenos Aires,Mujer,25,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Cordoba,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Mendoza,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Mendoza,Mujer,26,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,,
2022-10-17,Tucumán,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,,
2022-10-17,Santa Fe,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Corrientes,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,,
2022-10-17,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,,
2022-10-17,Chubut,Mujer,,,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Tucumán,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Neuquén,Mujer,47,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Mendoza,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Formosa,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Mendoza,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Mendoza,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,54,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,64,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,36,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Otro,Varon,
2022-10-17,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-17,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,30,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer Trans,,Argentina,Si,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,
2022-10-17,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,58,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,31,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,41,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,39,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,19,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Mujer,
2022-10-17,Buenos Aires,Mujer,38,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,58,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon,
2022-10-17,Buenos Aires,Mujer,25,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Mujer,
2022-10-17,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-17,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,23,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,71,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Ciudad Autónoma de Buenos Aires,,72,,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,,
2022-10-18,Buenos Aires,,20,,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-18,Buenos Aires,Mujer,34,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,41,Peruana,Si,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,49,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,38,Peruana,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,37,Peruana,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,40,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon Trans,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,20,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,21,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,27,Chilena,Si,Si,No,No,No,Si,No,No,No,Si,No,No,,Mujer,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Santa Fe,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Salta,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Tucumán,Mujer,50,Argentina,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,49,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-18,Cordoba,Mujer,49,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Chubut,Mujer,,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,,
2022-10-18,Mendoza,Mujer,,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,,
2022-10-18,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,29,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-18,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,,Varon,
2022-10-18,Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-18,Ciudad Autónoma de Buenos Aires,Mujer,21,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Santa Fe,Mujer,14,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-10-18,Tucumán,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,San Juan,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,,,
2022-10-18,Río Negro,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,,,
2022-10-18,La Pampa,Mujer,38,,No,Si,No,No,No,No,No,Si,No,No,No,No,Superior jerarquico,,
2022-10-18,Chaco,Mujer,30,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Cordoba,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-18,Buenos Aires,Mujer,29,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,26,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Chaco,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-18,Buenos Aires,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-10-18,Entre Ríos,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Buenos Aires,Mujer,48,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Cordoba,Mujer,12,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,,
2022-10-18,Buenos Aires,Mujer,,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,52,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,32,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Buenos Aires,Mujer,20,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,23,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-18,Buenos Aires,Mujer,36,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-18,Buenos Aires,Mujer,75,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-18,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,28,Paraguaya,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,,,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,25,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,49,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,,43,,Si,No,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,,Peruana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,37,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,29,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,23,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,49,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,,42,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,,
2022-10-19,Buenos Aires,,26,,Si,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,,
2022-10-19,,,,,No,Si,No,No,No,No,No,Si,No,No,No,No,,,
2022-10-19,Buenos Aires,Mujer,,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Tucumán,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Jujuy,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-10-19,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Misiones,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-19,Buenos Aires,Mujer,52,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Buenos Aires,Mujer,24,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Santiago Del Estero,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,No,Si,Si,No,No,No,Si,Si,No,No,No,No,Superior jerarquico,,
2022-10-19,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Mendoza,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,49,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Mendoza,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-19,San Luis,Mujer,,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-19,Tucumán,Mujer,46,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,San Luis,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Mendoza,Mujer,34,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,17,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-10-19,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-19,Buenos Aires,Mujer,,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-19,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Cordoba,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Santa Fe,Mujer,45,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,La Rioja,Mujer,24,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Neuquén,Mujer,46,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Mendoza,Mujer,41,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Mendoza,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-10-19,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Misiones,Mujer,52,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,19,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-19,Buenos Aires,Mujer,73,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,55,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,39,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,31,Española,No,Si,Si,No,Si,Si,Si,No,No,No,No,No,Pareja,Varon,
2022-10-19,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,40,Alemana,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon,
2022-10-19,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,44,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-19,Buenos Aires,Mujer,19,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon,
2022-10-19,Buenos Aires,Mujer,30,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-19,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Superior jerarquico,Varon,
2022-10-19,Buenos Aires,Mujer,32,Venezolana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-20,Ciudad Autónoma de Buenos Aires,Mujer,19,Colombiana,Si,No,No,Si,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-10-20,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-20,Ciudad Autónoma de Buenos Aires,Mujer,19,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,,Varon,
2022-10-20,Ciudad Autónoma de Buenos Aires,,26,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-20,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-20,Ciudad Autónoma de Buenos Aires,,47,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,,,
2022-10-20,Buenos Aires,Mujer,15,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,,,
2022-10-20,Ciudad Autónoma de Buenos Aires,Mujer,27,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-20,Ciudad Autónoma de Buenos Aires,Mujer,60,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-20,Buenos Aires,Mujer,34,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon,
2022-10-20,Ciudad Autónoma de Buenos Aires,Mujer,28,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-20,Ciudad Autónoma de Buenos Aires,Mujer,26,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-20,Ciudad Autónoma de Buenos Aires,Mujer,25,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-10-20,Ciudad Autónoma de Buenos Aires,,57,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-20,,Mujer,,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-20,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
